,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2140,0.295,0.986,-3.739,0.0803,0.001,0.00069,0.937,0.372,151.614
2141,0.364,0.97,-4.431,0.0804,0.000335,0.00758,0.978,0.34,132.042
2142,0.364,0.746,-6.031,0.0585,0.446,0.0,0.963,0.346,132.444
2143,0.278,0.921,-4.451,0.108,0.00432,0.032,0.991,0.245,131.34
2144,0.463,0.901,-4.548,0.0391,0.0273,0.0,0.388,0.518,103.377
2145,0.505,0.943,-3.306,0.0464,0.0293,0.0,0.973,0.699,119.777
2146,0.458,0.94,-3.8,0.0605,0.00868,7.42e-06,0.199,0.786,145.358
2147,0.508,0.933,-3.199,0.0685,0.032,0.0,0.958,0.539,119.969
2148,0.468,0.911,-4.418,0.0507,0.0758,1.12e-06,0.634,0.455,122.82
2149,0.527,0.92,-4.449,0.0522,0.0262,0.0,0.964,0.643,121.274
2150,0.38,0.94,-4.007,0.114,0.00293,0.0001,0.701,0.384,122.49
2151,0.309,0.865,-5.024,0.051,0.15,2.1e-05,0.335,0.326,126.618
2152,0.368,0.952,-4.91,0.0539,4.24e-06,0.11,0.915,0.411,141.283
2153,0.331,0.792,-5.754,0.0462,0.0954,0.000485,0.97,0.375,103.189
2154,0.279,0.647,-5.28,0.0344,0.0201,0.000175,0.639,0.246,148.701
2155,0.289,0.983,-3.759,0.0841,0.00107,0.000982,0.97,0.372,151.626
2156,0.373,0.968,-4.38,0.0775,0.00039,0.0139,0.975,0.339,132.052
2157,0.362,0.751,-6.036,0.0588,0.474,0.0,0.964,0.366,132.259
2158,0.284,0.917,-4.433,0.0965,0.00458,0.0498,0.987,0.244,131.326
2159,0.46,0.894,-4.6,0.0392,0.0329,1.12e-06,0.698,0.518,103.385
2160,0.506,0.935,-3.29,0.0465,0.0254,0.0,0.969,0.69,119.763
2161,0.459,0.924,-3.814,0.0599,0.00913,6.86e-06,0.225,0.814,145.341
2162,0.549,0.908,-4.072,0.045,0.0202,5.55e-05,0.354,0.562,120.003
2163,0.285,0.793,-4.957,0.0363,0.0235,0.0,0.412,0.614,182.758
2164,0.396,0.347,-7.714,0.0285,0.368,0.0,0.119,0.126,133.125
2165,0.54,0.742,-6.208,0.0313,0.0249,0.0,0.392,0.517,94.49
2166,0.258,0.757,-4.777,0.0441,0.00153,0.00315,0.151,0.463,167.92
2167,0.507,0.793,-5.061,0.0552,0.0188,1.02e-06,0.255,0.368,128.944
2168,0.497,0.671,-6.448,0.0283,0.0469,0.0,0.0989,0.179,120.476
2169,0.285,0.547,-5.919,0.0304,0.105,0.0,0.119,0.382,142.9
2170,0.465,0.89,-5.664,0.0478,0.00717,0.0,0.0541,0.398,121.559
2171,0.477,0.467,-11.784,0.0272,0.277,1.09e-06,0.167,0.257,84.096
2172,0.347,0.835,-5.387,0.0759,0.0573,4.61e-05,0.133,0.527,184.329
2173,0.544,0.853,-4.066,0.0705,0.0877,8.76e-06,0.0862,0.669,142.519
2174,0.579,0.735,-5.58,0.0587,0.000156,0.146,0.391,0.237,115.427
2175,0.551,0.913,-4.063,0.0466,0.0263,1.35e-05,0.347,0.544,119.992
2176,0.454,0.805,-4.946,0.0311,0.0225,0.0,0.358,0.586,91.267
2177,0.385,0.342,-7.749,0.0285,0.416,0.0,0.119,0.131,132.864
2178,0.529,0.732,-6.201,0.033,0.0273,0.0,0.52,0.506,94.45
2179,0.273,0.759,-4.75,0.0427,0.00159,0.00437,0.101,0.442,167.644
2180,0.509,0.787,-5.065,0.0512,0.0146,1.12e-06,0.126,0.363,128.871
2181,0.499,0.664,-6.411,0.0286,0.0464,0.0,0.0941,0.185,120.474
2182,0.285,0.538,-5.903,0.03,0.101,0.0,0.201,0.385,142.491
2183,0.476,0.882,-5.649,0.043,0.00844,0.0,0.0481,0.427,121.574
2184,0.471,0.461,-11.763,0.0273,0.298,2.98e-06,0.161,0.24,84.087
2185,0.346,0.839,-5.386,0.0787,0.0626,6.78e-05,0.134,0.578,184.09
2186,0.552,0.881,-4.52,0.101,0.104,5e-06,0.0971,0.524,142.558
2187,0.502,0.945,-4.489,0.0628,0.000224,0.00015,0.276,0.434,129.312
2188,0.465,0.916,-4.713,0.0644,0.000621,0.00161,0.0612,0.606,143.243
2189,0.548,0.916,-4.226,0.0368,0.00614,1.72e-06,0.478,0.31,120.81
2190,0.562,0.849,-4.103,0.0392,0.00196,0.00181,0.16,0.655,94.139
2191,0.512,0.566,-5.582,0.0296,0.0938,0.0,0.105,0.258,122.5
2192,0.537,0.833,-5.646,0.0364,0.00168,0.00157,0.602,0.219,130.059
2193,0.549,0.757,-4.837,0.031,0.016,2.02e-05,0.0728,0.576,105.416
2194,0.523,0.928,-4.258,0.0644,0.00153,0.00736,0.0815,0.47,131.959
2195,0.585,0.912,-5.386,0.13,0.00137,0.00905,0.269,0.264,91.806
2196,0.523,0.938,-3.576,0.0372,0.0028,0.000456,0.142,0.748,123.994
2197,0.434,0.958,-3.334,0.13,0.000668,3.1e-05,0.17,0.159,132.769
2198,0.456,0.948,-4.309,0.0995,0.0931,4.2e-05,0.357,0.336,102.282
2199,0.348,0.635,-6.836,0.0386,0.0932,0.0,0.126,0.144,87.974
2200,0.338,0.834,-5.312,0.0454,0.0271,0.0,0.0877,0.211,131.429
2201,0.408,0.634,-6.087,0.029,0.216,1.51e-05,0.0903,0.139,80.249
2202,0.475,0.945,-4.593,0.151,0.0204,2.32e-05,0.265,0.273,114.711
2203,0.359,0.611,-6.347,0.0346,0.0894,2.74e-06,0.128,0.0859,75.947
2204,0.444,0.335,-10.78,0.027,0.835,0.0,0.117,0.0677,81.325
2205,0.4,0.796,-4.188,0.0438,0.0661,0.0,0.1,0.491,99.468
2206,0.359,0.858,-6.253,0.0452,0.00199,0.000462,0.0917,0.446,108.427
2207,0.537,0.882,-3.541,0.0325,0.0699,0.0,0.132,0.431,92.884
2208,0.586,0.417,-8.966,0.0265,0.566,0.0,0.11,0.18,97.737
2209,0.498,0.959,-4.402,0.0559,5.56e-05,5.49e-05,0.414,0.315,112.747
2210,0.569,0.968,-3.72,0.0487,0.00108,0.00153,0.0814,0.568,117.783
2211,0.645,0.967,-2.818,0.0364,0.0173,0.00246,0.0817,0.862,124.292
2212,0.51,0.915,-3.036,0.0562,0.00884,1.75e-05,0.205,0.459,123.257
2213,0.309,0.596,-5.599,0.0293,0.101,0.0,0.21,0.161,164.587
2214,0.524,0.908,-3.07,0.0417,0.0142,1.27e-06,0.342,0.459,72.938
2215,0.28,0.726,-5.733,0.0383,0.0182,1.48e-06,0.249,0.164,160.004
2216,0.566,0.964,-2.512,0.05,0.00165,0.0,0.127,0.722,126.127
2217,0.556,0.949,-2.564,0.0388,0.00214,8.9e-06,0.215,0.872,135.871
2218,0.546,0.679,-4.733,0.0268,0.056,0.0,0.106,0.24,76.964
2219,0.638,0.948,-3.636,0.0361,0.00654,0.0,0.177,0.79,123.874
2220,0.683,0.807,-5.086,0.0363,0.00114,0.000163,0.139,0.731,118.797
2221,0.259,0.912,-5.665,0.0728,0.0268,1.98e-06,0.241,0.283,99.738
2222,0.555,0.973,-3.804,0.035,0.048,0.0,0.0853,0.805,118.642
2223,0.534,0.959,-4.289,0.0379,0.0089,0.0,0.347,0.756,131.278
2224,0.267,0.793,-7.12,0.0415,0.0247,0.0,0.0634,0.526,174.118
2225,0.363,0.925,-5.524,0.0583,0.00818,8.2e-05,0.126,0.48,138.398
2226,0.262,0.983,-6.101,0.156,0.000731,0.00108,0.302,0.251,113.275
2227,0.49,0.91,-5.266,0.0459,0.0446,0.0,0.0455,0.315,117.877
2228,0.569,0.356,-22.41,0.0409,0.908,0.89,0.87,0.88,115.124
2229,0.404,0.737,-5.667,0.0304,0.0372,0.0,0.171,0.379,140.704
2230,0.437,0.727,-5.432,0.0293,0.0532,0.0,0.103,0.233,73.029
2231,0.366,0.979,-4.383,0.0518,0.00332,0.0,0.386,0.716,146.519
2232,0.394,0.685,-11.742,0.0629,0.304,0.0,0.336,0.962,158.797
2233,0.428,0.965,-4.58,0.0674,0.000489,1.67e-05,0.308,0.512,77.624
2234,0.448,0.932,-3.883,0.0566,0.0254,0.0,0.442,0.592,123.397
2235,0.434,0.47,-10.599,0.0304,0.698,0.0,0.221,0.49,126.749
2236,0.286,0.915,-6.268,0.119,0.039,0.00139,0.115,0.237,111.463
2237,0.397,0.919,-4.504,0.0648,0.00312,0.016,0.186,0.383,130.263
2238,0.317,0.914,-5.388,0.0959,0.00481,2.56e-06,0.15,0.511,140.2
2239,0.36,0.94,-3.916,0.119,0.009,0.0,0.162,0.38,126.828
2240,0.303,0.666,-7.227,0.0402,0.0343,1.34e-05,0.108,0.411,106.004
2241,0.391,0.908,-4.105,0.0741,0.00116,0.0,0.346,0.37,124.858
2242,0.312,0.768,-4.444,0.0443,0.017,1.09e-05,0.39,0.273,79.55
2243,0.189,0.673,-6.582,0.0404,0.157,8.61e-05,0.0974,0.325,173.975
2244,0.413,0.767,-5.264,0.0438,0.00704,0.0,0.144,0.543,119.999
2245,0.412,0.685,-5.107,0.0351,0.097,0.0,0.123,0.442,142.553
2246,0.428,0.913,-3.976,0.0989,0.00384,0.0,0.302,0.485,123.807
2247,0.232,0.67,-5.576,0.0341,0.00672,5.45e-06,0.0769,0.173,170.448
2248,0.361,0.506,-8.778,0.0287,0.11,8.37e-05,0.0755,0.305,97.421
2249,0.259,0.912,-5.665,0.0728,0.0268,1.98e-06,0.241,0.283,99.738
2250,0.555,0.973,-3.804,0.035,0.048,0.0,0.0853,0.805,118.642
2251,0.534,0.959,-4.289,0.0379,0.0089,0.0,0.347,0.756,131.278
2252,0.267,0.793,-7.12,0.0415,0.0247,0.0,0.0634,0.526,174.118
2253,0.363,0.925,-5.524,0.0583,0.00818,8.2e-05,0.126,0.48,138.398
2254,0.262,0.983,-6.101,0.156,0.000731,0.00108,0.302,0.251,113.275
2255,0.49,0.91,-5.266,0.0459,0.0446,0.0,0.0455,0.315,117.877
2256,0.569,0.356,-22.41,0.0409,0.908,0.89,0.87,0.88,115.124
2257,0.404,0.737,-5.667,0.0304,0.0372,0.0,0.171,0.379,140.704
2258,0.437,0.727,-5.432,0.0293,0.0532,0.0,0.103,0.233,73.029
2259,0.366,0.979,-4.383,0.0518,0.00332,0.0,0.386,0.716,146.519
2260,0.394,0.685,-11.742,0.0629,0.304,0.0,0.326,0.962,158.802
2261,0.434,0.877,-3.36,0.0407,0.187,0.0,0.175,0.388,96.452
2262,0.541,0.96,-2.947,0.0505,0.0663,2.25e-06,0.344,0.812,122.803
2263,0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511
2264,0.525,0.958,-1.851,0.0542,0.131,3.65e-05,0.449,0.52,124.568
2265,0.252,0.802,-3.976,0.0391,0.13,0.0146,0.309,0.253,150.056
2266,0.456,0.956,-3.086,0.0423,0.0607,0.00198,0.0728,0.527,136.283
2267,0.464,0.91,-2.553,0.0319,0.0193,0.0,0.3,0.397,109.649
2268,0.433,0.971,-2.401,0.0534,0.236,0.000172,0.219,0.467,132.926
2269,0.326,0.797,-2.359,0.0334,0.0522,0.0,0.081,0.271,135.937
2270,0.279,0.97,-2.269,0.0524,0.00378,3.17e-05,0.188,0.664,165.539
2271,0.504,0.939,-4.492,0.0674,0.000276,7.87e-05,0.264,0.434,129.307
2272,0.465,0.921,-4.727,0.0665,0.000443,0.0031,0.0552,0.596,143.236
2273,0.554,0.924,-4.226,0.0374,0.00664,0.0,0.408,0.306,120.757
2274,0.562,0.838,-4.123,0.0394,0.00232,0.00206,0.134,0.68,94.144
2275,0.499,0.561,-5.553,0.0299,0.0914,0.0,0.111,0.27,122.444
2276,0.56,0.836,-5.626,0.0372,0.00173,0.00224,0.541,0.207,130.069
2277,0.549,0.759,-4.866,0.0306,0.0134,1.18e-05,0.0817,0.578,105.409
2278,0.522,0.934,-4.269,0.0614,0.0017,0.00501,0.0745,0.513,131.968
2279,0.586,0.911,-5.4,0.13,0.00173,0.0133,0.272,0.295,91.802
2280,0.524,0.94,-3.592,0.0375,0.00336,0.000412,0.155,0.755,123.965
2281,0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445
2282,0.493,0.968,-4.33,0.0822,0.0113,0.000161,0.121,0.385,119.817
2283,0.556,0.971,-3.937,0.0778,0.000376,2.46e-05,0.223,0.368,127.901
2284,0.435,0.931,-5.055,0.0725,0.0418,0.000293,0.0846,0.387,153.475
2285,0.581,0.792,-4.898,0.0299,0.187,3.22e-05,0.118,0.532,102.335
2286,0.549,0.959,-3.503,0.0471,8.77e-05,0.381,0.083,0.751,119.69
2287,0.322,0.968,-2.756,0.0678,0.00575,1.65e-05,0.143,0.668,161.586
2288,0.495,0.97,-3.677,0.0522,0.00175,0.0,0.21,0.745,153.465
2289,0.476,0.93,-4.329,0.0597,0.0149,9.88e-05,0.353,0.64,157.726
2290,0.473,0.899,-4.338,0.0648,0.00407,1.56e-05,0.138,0.586,152.592
2291,0.497,0.968,-4.353,0.0795,0.014,0.00016,0.134,0.431,119.839
2292,0.554,0.971,-3.93,0.0714,0.000349,2.89e-05,0.255,0.39,127.911
2293,0.435,0.927,-5.035,0.0687,0.045,0.000368,0.0953,0.4,153.523
2294,0.576,0.786,-4.935,0.0291,0.22,5.85e-05,0.257,0.587,102.351
2295,0.551,0.955,-3.524,0.0497,9.73e-05,0.373,0.093,0.762,119.705
2296,0.331,0.975,-2.758,0.0642,0.0051,2.17e-05,0.146,0.657,161.648
2297,0.493,0.975,-3.647,0.0531,0.00146,0.0,0.188,0.709,153.466
2298,0.475,0.931,-4.299,0.0598,0.0182,0.000122,0.351,0.613,157.749
2299,0.922,0.879,-8.389,0.0837,0.0321,0.000753,0.0413,0.418,122.074
2300,0.829,0.823,-8.533,0.0637,0.00166,0.00367,0.0838,0.534,119.418
2301,0.866,0.778,-9.476,0.0516,0.00115,4.33e-06,0.277,0.763,99.795
2302,0.957,0.696,-9.957,0.0589,0.0043,0.0,0.169,0.711,119.143
2303,0.913,0.94,-5.592,0.38,0.347,0.0,0.349,0.65,102.075
2304,0.823,0.637,-8.331,0.0927,0.0114,1.09e-05,0.289,0.797,100.334
2305,0.95,0.646,-8.607,0.23,0.00356,5.92e-06,0.057,0.562,127.743
2306,0.865,0.496,-11.158,0.181,0.000255,0.000231,0.373,0.601,117.868
2307,0.786,0.672,-10.458,0.116,0.000107,0.0614,0.117,0.145,128.771
2308,0.737,0.797,-9.829,0.188,0.0137,5.04e-05,0.322,0.673,106.091
2309,0.671,0.875,-7.749,0.219,0.0413,0.0,0.339,0.686,95.275
2310,0.722,0.825,-10.554,0.257,0.00515,0.0,0.262,0.695,110.063
2311,0.767,0.894,-9.007,0.255,0.0218,0.00154,0.307,0.669,97.979
2312,0.784,0.755,-8.524,0.188,0.028,0.000605,0.33,0.757,95.855
2313,0.8,0.867,-9.82,0.165,0.00145,0.0,0.082,0.677,97.611
2314,0.84,0.757,-8.008,0.167,0.00708,0.00131,0.277,0.569,96.886
2315,0.835,0.645,-8.055,0.326,0.0183,1.31e-05,0.37,0.614,91.402
2316,0.814,0.838,-7.876,0.188,0.23,0.0,0.251,0.84,114.341
2317,0.801,0.768,-8.048,0.33,0.0467,4.39e-06,0.156,0.651,183.162
2318,0.854,0.654,-9.487,0.0965,0.24,2.91e-05,0.218,0.746,108.051
2319,0.805,0.861,-9.462,0.0616,0.00262,0.845,0.0277,0.252,122.063
2320,0.781,0.973,-10.97,0.0707,0.000244,0.967,0.0614,0.767,102.951
2321,0.809,0.79,-10.79,0.0609,0.000494,0.908,0.0719,0.469,119.946
2322,0.942,0.539,-13.768,0.293,0.00411,0.929,0.0662,0.164,99.248
2323,0.426,0.908,-12.211,0.0875,4.93e-05,0.972,0.132,0.887,199.6
2324,0.766,0.669,-11.211,0.0395,0.00087,0.0444,0.287,0.806,99.857
2325,0.81,0.59,-9.006,0.064,0.00022,0.931,0.156,0.528,119.818
2326,0.69,0.665,-9.084,0.0293,7.74e-05,0.728,0.109,0.95,98.454
2327,0.793,0.611,-11.24,0.0595,0.00147,0.303,0.233,0.577,119.049
2328,0.799,0.547,-12.715,0.212,0.000216,0.831,0.123,0.446,102.251
2329,0.751,0.532,-12.128,0.0645,0.00437,0.345,0.351,0.754,100.478
